Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.086903142,3.033621131,3.311598681,3.348650458,3.339920177,3.425813187,3.533139402,3.560490016,3.725745283,3.790818243,3.78950826,3.768638497,3.806386039,3.908559635,3.878874884,3.854014599,4.378426772,4.34212632,3.458106762,2.818474168,2.661482232,2.68937823,2.501646653,2.651545627,2.573790397,2.521597884,2.666674007,2.461613887,2.899634155,,,
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.784720103,2.600722831,2.996731501,2.903684085,2.945339799,2.96371067,2.930582178,2.963781232,2.95511203,2.907534828,3.176186604,3.114621124,3.172535136,3.185477608,3.329605298,3.446278895,3.366409376,3.371546323,3.051945764,2.9971314,2.781778689,2.709171956,2.981472227,2.793757759,2.869212997,2.73671831,2.601973606,2.667119021,2.478595273,,,
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.848215877,8.919202349,8.981072936,8.889440755,9.290290626,9.347025631,9.432715475,9.313167853,8.949762658,9.206987231,9.32609604,9.206678778,9.470516693,9.519253355,9.479340331,9.49981608,9.309524927,9.58086265,9.055074456,8.600045296,9.026938393,9.482449759,9.811406499,9.893679627,9.584053553,9.292832367,9.22394197,9.085639143,8.74225771,,,
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53205285,15.04585146,15.5513427,13.32973397,12.14312161,10.90524469,9.622404398,8.269639415,8.646703345,7.921157388,7.705111644,7.5291074,8.174199142,9.142117265,10.00600547,10.72685607,11.77221057,12.21310095,14.70564187,12.6901298,13.69757096,14.62747148,14.3811759,15.04735597,11.87104447,11.77918743,12.5333995,12.50486756,12.06196914,,,
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258803383,0.240195282,0.234935687,0.224209954,0.217806655,0.229398295,0.243796174,0.225730104,0.236690397,0.240845592,0.257472675,0.231669148,0.219840479,0.188299583,0.208501314,0.227440913,0.247018257,0.242081744,0.249045134,0.286295483,0.300732674,0.301772165,0.273546483,0.30975405,0.321841108,0.356946384,0.3826588,0.376136379,0.358028408,,,
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18309346,4.574782687,3.056207645,2.238359865,1.450687692,1.008683449,1.246651111,1.211566306,1.26441602,0.989587637,0.95337253,0.802814908,0.995852285,1.108401245,1.089192313,1.026614497,1.019469569,1.228076835,1.411999173,1.25573533,1.16558674,1.38178653,1.794121843,1.639974823,1.663953389,1.7240511,1.595525948,1.506889097,1.73973556,,,
Cambodia,KHM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140380634,0.139945989,0.140275786,0.138405153,0.142470838,0.141702276,0.146591266,0.150461199,0.167234027,0.16068698,0.161247317,0.173311469,0.17487333,0.185125105,0.182145529,0.198894703,0.218879995,0.263158799,0.283783263,0.335613209,0.343762544,0.356911474,0.366700509,0.37134816,0.434056591,0.55278394,0.627921978,0.710207176,0.686777895,,,
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276265989,0.271399881,0.267497693,0.396243611,0.391297543,0.386020897,0.380208861,0.374120816,0.367836386,0.361580831,0.473905574,0.349471134,0.458148165,0.562809545,0.552498398,0.758240449,0.741989167,0.621561985,0.607533414,0.594483196,0.485767026,0.477395331,0.564127154,0.55613744,0.548511249,0.540896265,0.71092785,0.70081382,0.690595812,,,
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.732240437,2.724053391,3.686318842,3.402931382,3.604209717,3.564892934,3.531738557,3.733345778,4.164256796,4.12635826,4.310051494,4.708309044,5.092100602,5.027432294,5.181011593,4.695637326,4.859189149,5.233519647,5.189090456,14.40358855,4.896859889,5.258686946,7.016699745,4.570020664,4.52969907,4.687133818,4.842239826,4.61219156,4.958236393,,,
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.814186349,6.32949634,6.77082969,7.390717261,7.912585453,8.522610532,8.981501705,9.367714115,7.900143158,8.600784651,9.693859002,9.932834516,9.695509699,9.70113586,10.08474618,9.96335735,10.05279047,10.30120222,10.46158505,10.65530458,11.58854385,11.9609574,11.93150904,11.85114256,11.54755823,11.88886857,12.00324817,12.17536474,12.22970419,,,
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.95948171,17.59959277,,,,21.04729601,20.24761842,19.90928849,21.78446973,22.40677337,23.06462741,24.16234127,24.98372712,25.7352567,27.0347894,29.6229929,29.35128479,27.45179163,27.45095086,26.60010968,26.15408886,25.61825019,24.96079253,24.17775499,22.64464409,22.9534559,22.71496959,22.11975932,21.62272431,,,
Latin America & Caribbean (excluding high income),LAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.825669448,1.857292448,1.861815047,1.886491135,1.959644856,1.957682249,2.063133764,2.15392114,2.220291974,2.166460514,2.216017128,2.187279018,2.151557855,2.166823923,2.227766333,2.268814874,2.315952309,2.383397288,2.435122669,2.33889176,2.455248146,2.525966975,2.572482799,2.612821346,2.620143932,2.596054209,2.526406432,2.462697492,2.413939907,,,
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119761295,0.125592741,0.131101031,0.132036175,0.133028227,0.13824475,0.151478766,0.156426103,0.159390398,0.162358159,0.169055324,0.184857098,0.202066282,0.206217364,0.213697894,0.21906662,0.280530099,0.291003289,0.339031824,0.413100759,0.46086135,0.478923883,0.507407293,0.597740328,0.665686411,1.284645373,2.243695741,2.662148349,2.660908493,,,
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.004971759,2.40955608,2.282085983,3.182251845,3.31143438,3.769436333,3.910639126,4.409001141,4.399604279,4.54404522,4.077783393,4.23202311,4.026584063,3.967297257,3.913006084,3.677565213,3.40983579,3.156892083,3.916264144,4.554307415,4.215572421,4.071493738,4.240088702,3.930312382,3.983359969,4.140719561,4.141917802,4.293649871,4.039707217,,,
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216771672,0.181360014,0.19983893,0.21247523,0.211428091,0.205413426,0.199029845,0.193447711,0.194639702,0.148164172,0.150959453,0.152339529,0.148773757,0.155993312,0.178591133,0.208196478,0.207256314,0.184868993,0.149673089,0.143841621,0.187595227,0.211577206,0.229709294,0.214201463,0.279848093,0.281738703,0.307404659,0.267958311,0.273917114,,,
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.134492072,7.332351139,6.514873693,6.485621646,7.396694989,7.57558,7.823400824,7.608428904,7.677840137,7.213906349,7.441358011,7.611263053,7.882703919,7.878239566,7.966497629,8.472712881,8.386454339,7.74755782,8.495165662,8.772434633,9.234119871,6.090496616,8.320405947,8.700467537,9.383784035,8.388494488,7.883354692,8.632790044,8.825249137,,,
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.231714474,1.285705102,1.904654411,1.813084894,1.929969672,2.110695781,2.150003023,2.120328651,2.35258752,2.387281596,2.296841205,2.655135791,2.384059426,2.678627048,2.595460416,2.325467541,2.479168934,1.908806757,1.88223115,6.09674666,2.297635733,2.164773439,2.943607278,1.802766119,2.01898972,2.12135253,1.944142022,2.044707248,2.14415306,,,
Latin America & Caribbean,LCN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.035780827,2.053881551,2.062179358,2.091509166,2.160540248,2.17424546,2.307413796,2.409734138,2.461689715,2.402944782,2.446079724,2.417240156,2.397149856,2.392766289,2.464223249,2.532411869,2.565589141,2.640735831,2.710852478,2.625122854,2.735001929,2.808424737,2.875787215,2.917722363,2.906370281,2.864931576,2.780951719,2.700018424,2.637361577,,,
Least developed countries: UN classification,LDC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135451927,0.130686889,0.126191966,0.122935392,0.126232278,0.144594373,0.147152783,0.152808817,0.153649245,0.16013454,0.163386709,0.171524539,0.174901557,0.191118632,0.197079797,0.202643006,0.211219645,0.222894185,0.23116205,0.246255389,0.259508408,0.267970303,0.273767723,0.287592187,0.302173224,0.307118933,0.322231098,0.335899418,0.335486929,,,
Low income,LIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.653292827,0.620782993,0.551461255,0.502226511,0.473298334,0.454583381,0.426403491,0.401889613,0.385486983,0.394650835,0.403116019,0.410439877,0.397704515,0.40372688,0.407651265,0.437198593,0.444570767,0.420813132,0.441639363,0.400728535,0.391044896,0.351493258,0.324576705,0.282440766,0.286487913,0.252792293,0.260545522,0.248158902,0.23673353,,,
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.946856547,7.200164575,7.106118029,7.003034648,6.575702778,6.475845098,6.697710021,6.911718505,7.119420541,7.01968564,6.629701061,6.260620696,6.492548325,6.730656678,6.677505516,6.624805576,6.576125804,5.679075447,6.202599453,5.87856563,5.278364263,4.958814292,5.189130138,5.143475907,4.298879605,4.270652609,3.983534723,4.232244412,3.692177857,,,
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221635184,0.226965148,0.295994317,0.283963689,0.318881886,0.319027927,0.455156967,0.451521115,0.46378604,0.509020568,0.582076331,0.573718096,0.596984358,0.645546024,0.663841669,0.715272887,0.630077909,0.684909276,0.641013323,0.610728507,0.645058188,0.755938085,0.823990208,0.703424824,0.847049764,0.970910825,1.034287601,1.087017348,0.99815413,,,
Lower middle income,LMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.099788973,1.112726994,1.082695749,1.051997258,1.023894441,1.049804633,1.042424799,1.063365734,1.057961151,1.095568439,1.101100293,1.115581635,1.133258575,1.163662644,1.199299962,1.226028791,1.272688016,1.339257166,1.360704186,1.392026273,1.441484095,1.498318251,1.539659927,1.544002718,1.606591193,1.600475378,1.618071929,1.661634795,1.730955497,,,
Low & middle income,LMY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.111072721,2.103507406,2.048419815,2.018364442,1.965345466,2.022897657,2.006634142,2.000943124,1.993496897,1.967896906,2.017749853,2.052892561,2.10646978,2.243212479,2.40312924,2.543436459,2.685335547,2.814159677,2.869089243,2.903959441,3.081008919,3.247323269,3.299704875,3.340173386,3.334034112,3.27761213,3.253372317,3.289176491,3.350418141,,,
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.815844043,0.832121497,0.841616712,0.845115098,0.848858581,0.847994151,0.847854566,0.848553952,0.856059802,0.851598133,0.860879425,0.869463556,0.886772895,0.901724424,0.932225232,0.951848967,0.964856606,0.986448413,1.011509061,1.055204798,1.082394798,1.102908334,1.131520386,1.128897407,1.130442272,1.083044238,1.093954288,1.166608974,1.218975994,,,
Late-demographic dividend,LTE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.407956981,3.417648258,3.326929958,3.2963626,3.206893308,3.332276167,3.303387564,3.255459231,3.25622549,3.199840302,3.300556556,3.394795986,3.529602235,3.843939109,4.217768908,4.558592677,4.88660973,5.152277702,5.28911446,5.389159855,5.81851603,6.220746437,6.330203394,6.483683954,6.406976303,6.340951928,6.291656474,6.363636808,6.489821697,,,
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.713199442,9.257224496,5.399833627,4.274139042,4.049608109,3.786060574,3.951007507,3.893557086,4.144442995,3.475928697,3.003255289,3.212499186,3.258722528,3.288228289,3.526720609,3.861517495,3.981762184,4.088145492,4.083507414,3.695956516,4.068082919,3.910023232,3.992940561,3.830693491,3.703492776,3.810789319,3.904845879,3.966902878,4.137005929,,,
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.64514862,30.43927649,29.2216485,29.36033713,26.90326984,21.24197002,21.14792685,19.71629515,17.87143866,18.46797143,19.66536787,20.70097956,22.05412674,22.7177114,25.49689475,25.66869752,24.83935875,23.20867179,22.59285787,21.01317241,21.81661811,21.08626075,20.13387425,18.68006478,17.3461629,16.02867957,15.22300151,15.09216281,15.33020808,,,
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.051796913,6.489143324,5.343608975,4.587853891,4.054361771,3.621648768,3.666742362,3.506174443,3.373417388,3.158358858,2.927076514,3.149107682,3.181579908,3.317372938,3.367030147,3.448277402,3.696429384,3.876700033,3.724759131,3.436572131,4.061872037,3.835493266,3.721146978,3.701592977,3.651352054,3.701592949,3.648821125,3.665855236,3.959165078,,,
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875946152,0.928330252,0.982443203,0.993301371,1.058136454,1.081711646,1.05501596,1.092792889,1.10457155,1.145648308,1.156156811,1.267581905,1.299280439,1.282951644,1.400289741,1.460816863,1.499447048,1.531591112,1.591156644,1.582882718,1.659071914,1.762865194,1.809463467,1.771281366,1.78870378,1.821795354,1.795806751,1.852941845,1.850726784,,,
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2825876,8.267454158,6.825365369,5.855813131,4.770134505,4.112038484,3.529729999,3.263471871,2.947852992,2.508759325,2.294971959,2.406374218,2.46692669,2.67716861,2.687255604,2.832301113,2.770741937,2.832852317,2.841737205,2.667275532,2.900589798,2.919750909,2.846693324,2.51163819,2.698682161,2.829393233,2.904891566,2.961717622,3.171832063,,,
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076733088,0.079545775,0.078040291,0.078892544,0.09260291,0.101666718,0.094226322,0.098969463,0.110069755,0.109275143,0.104650238,0.102700134,0.066805359,0.089703544,0.09268105,0.09325549,0.086863188,0.088506869,0.089015685,0.082162018,0.08840922,0.100717578,0.122613506,0.127606243,0.129292637,0.136997154,0.129346515,0.13687642,0.128320761,,,
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.716977581,0.696430359,0.973458444,0.824415901,0.804563484,1.023042055,1.080338609,1.288679331,1.154798935,1.572085609,1.646408682,1.676510344,2.073525163,1.751018399,2.377395467,2.221499105,2.656577778,2.595682217,2.533134565,2.57505143,2.624887212,2.654450936,2.869866652,2.719012878,3.126307417,2.967593875,3.680297789,3.666412838,3.703674976,,,
Middle East & North Africa,MEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.334142805,3.502827879,3.598016881,3.701977574,3.873130335,3.899990097,3.949270053,3.992047459,3.940604988,4.009763902,4.078842054,4.203993687,4.305184579,4.373803756,4.541944377,4.811704836,4.994446478,5.140106868,5.332964756,5.440825923,5.544072122,5.536398989,5.741528708,5.735943827,5.847665955,5.818404651,5.754217999,5.730906727,5.638657141,,,
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.189063644,3.345704957,3.327700803,3.394397816,3.615716848,3.343977725,3.500701498,3.691219525,3.884388109,3.697703795,3.887569288,3.816221858,3.822991614,3.94835053,3.962974325,4.078950882,4.181009222,4.235667944,4.308160702,4.105851366,4.110157155,4.157120485,4.099027581,3.954146576,3.808063465,3.87819451,3.885809372,3.781215828,3.741477725,,,
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.624629381,1.806213374,1.792328833,1.783803068,1.781366902,1.783838424,1.985860672,1.98341862,1.970288056,2.139619926,2.29147571,2.057420743,2.38637198,2.533615651,2.510535282,2.497948114,2.314567532,2.488667674,2.483987154,2.476824004,2.468613345,2.459030791,2.623157232,2.611238772,3.118341043,3.100614955,3.252756283,,,
Middle income,MIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.218250591,2.213710486,2.161004872,2.133881034,2.080578709,2.145601131,2.131832883,2.129190174,2.124086137,2.097435014,2.152621384,2.192213361,2.253702097,2.404287296,2.580736669,2.73407394,2.891537433,3.038026384,3.099977893,3.145779252,3.344808135,3.535293471,3.599544242,3.652394075,3.649463469,3.595028541,3.571971132,3.617599166,3.691801479,,,
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.303137233,4.204075244,4.319493689,4.480792571,4.334633723,4.321170356,5.081829519,4.527087155,4.921487824,4.531163399,4.352653786,4.417946593,4.172942994,4.544169475,4.388588882,4.595319745,4.592623962,4.800448629,4.680252753,4.36930156,4.248166914,4.682932896,4.429793833,3.992186168,3.763051574,3.613132093,3.565759063,3.788861134,3.549725294,,,
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049704642,0.049794292,0.050845539,0.050620804,0.050348729,0.049031574,0.049809023,0.052504551,0.074320278,0.075167221,0.128808907,0.142836826,0.120514182,0.116835182,0.119653219,0.129153367,0.143145186,0.151632189,0.148084348,0.172136787,0.184725562,0.201100989,0.19462446,0.18541198,0.184242397,0.195541292,0.24602782,0.272789703,0.294583928,,,
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.550526583,6.074015034,5.902866563,7.567841253,6.69695862,6.305988835,6.106789855,6.452607297,6.151258672,6.218103195,5.46032039,6.335426484,5.859044521,6.548213417,6.479460111,6.4878143,6.538237587,6.662995053,6.644209889,6.08518778,6.224246577,6.173907194,6.451950822,5.563811281,5.407793666,3.70742361,2.964713323,3.247870188,3.198316241,,,
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101366419,0.098352378,0.101175222,0.112147375,0.130234082,0.158080806,0.164446293,0.161013705,0.173422241,0.195751182,0.20548078,0.180200711,0.176721546,0.22575798,0.216413273,0.226353741,0.207094985,0.212004967,0.160826308,0.15183969,0.163633689,0.168266268,0.229316297,0.262089763,0.325932174,0.360853051,0.412666941,0.588207515,0.605492803,,,
Middle East & North Africa (excluding high income),MNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.324716436,2.384484497,2.496682869,2.565959268,2.687925913,2.724212043,2.746501603,2.85574552,2.731198751,2.782248487,2.83551556,2.921948659,2.962229693,2.999664688,3.136233139,3.364029655,3.48096679,3.578995686,3.651526784,3.771077303,3.764622823,3.723474955,3.837175562,3.844078074,3.911341854,3.806555663,3.776865771,3.813533988,3.841040725,,,
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.272224673,3.544571359,3.409782829,4.360024572,2.830368724,4.165132994,4.096252252,3.754425146,3.654176466,3.570222415,3.793242563,3.390631252,3.583060319,4.049968902,,,
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93826675,6.654889856,5.732127774,5.235958353,4.525373003,4.473422085,3.751234044,3.647660018,3.629545263,3.623389675,3.754040286,3.707233528,3.929174984,3.771116327,3.829523705,4.37772049,4.853735305,5.019625502,4.928000657,5.101365326,5.26121897,5.67796858,6.067905312,6.377995845,6.16303262,5.769680363,5.944984194,6.252834169,6.725098053,,,
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086238147,0.070528058,0.079675509,0.089764421,0.073588194,0.075565399,0.072679678,0.078672088,0.073748304,0.07132843,0.080736566,0.077379485,0.083670204,0.098804532,0.095929047,0.083439353,0.088234842,0.102891486,0.100553963,0.109632274,0.115589412,0.132299742,0.123478276,0.13536378,0.170051257,0.208564448,0.208049391,0.210129447,0.225115201,,,
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.412908909,0.41189436,0.415374455,0.413911427,0.421188905,0.432221228,0.446710776,0.431465417,0.396600135,0.43332563,0.425820379,0.436648097,0.457147465,0.454998863,0.479714866,0.479465961,0.469165541,0.537078393,0.546077239,0.586431104,0.59241028,0.60856222,0.647501521,0.576293839,0.641075542,0.729060397,0.674907747,0.887315176,0.908407126,,,
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.095605771,1.167933953,1.217216981,1.339561535,1.356881365,1.380899224,1.419758094,1.410800812,1.542543611,1.871915063,2.047396815,2.148313908,2.166656567,2.266415026,2.268626695,2.409924983,2.674238814,2.742753886,2.789117779,2.741639003,2.92706334,2.906410392,2.970024254,3.034990581,3.132598534,3.136372817,3.197535681,3.305359031,3.264040313,,,
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076559102,0.082288572,0.081561235,0.090625092,0.093374562,0.092438172,0.090793146,0.092548339,0.087184413,0.088444007,0.078932609,0.0769769,0.073418537,0.073332215,0.073972692,0.072073785,0.071683521,0.073453313,0.080128795,0.079274295,0.071528746,0.076192421,0.072746121,0.076392328,0.067527955,0.071661878,0.079045626,0.084888716,0.086533726,,,
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.116502968,3.41955733,3.62422945,3.65359824,3.854334585,4.094183,4.553798411,4.753559256,4.659355404,4.934405111,5.244833936,5.346888739,5.631518427,5.822545133,6.251129636,6.477462684,6.590348185,7.048555882,7.384710598,6.526762285,7.058628841,7.038856147,6.99321172,7.459383568,7.757158614,7.682279042,7.451282159,7.165808462,7.600220413,,,
North America,NAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.98661574,18.58304512,18.62995599,18.79485121,18.87301504,18.87027184,19.22245718,19.92285374,19.86500581,19.73514048,20.11481753,19.80333828,19.18917941,19.28954272,19.33437044,19.24436165,18.73122104,18.89463463,18.12704499,16.6912471,17.26997425,16.53901451,15.77403901,16.08246342,16.013094,15.55083364,15.14692452,14.86822574,15.27087956,,,
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.758602519,0.804244831,0.913125732,1.030263358,1.087313084,1.154277621,1.160168643,1.166527588,1.122537434,1.081031081,1.348930479,1.150406774,1.208016761,1.247551418,1.305256728,1.288478064,1.30574588,1.448578876,1.456003467,1.477197591,1.539390309,1.612920128,1.710315531,1.759459072,1.844571323,1.848990095,1.802197016,1.735898378,,,
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074751526,0.068768,0.061866936,0.06771782,0.063261345,0.059007687,0.065129343,0.063862005,0.066377639,0.062214534,0.059126893,0.056163693,0.057424175,0.060088632,0.060186285,0.05578197,0.053026134,0.055837756,0.056390067,0.068168344,0.08321173,0.082384981,0.106208362,0.096734341,0.102909629,0.09849181,0.094762615,0.09582274,0.102037038,,,
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71261686,0.773746619,0.862605099,0.821902461,0.764813082,0.755361321,0.787756013,0.736309909,0.658873419,0.626026879,0.622077226,0.679059355,0.669616062,0.672324289,0.654963974,0.708889858,0.646843668,0.615894614,0.609105146,0.481062883,0.572417455,0.627068885,0.602049397,0.644598562,0.658711745,0.597060396,0.583027843,0.591596789,0.667110199,,,
